doc_id,pattern,n_matches,sentiment_label,category_lv1_clean,brand_clean
2491,atendimento_suporte,1,negativo,Informática e Acessórios,não informado
2492,entrega_logistica,3,positivo,Celulares e Smartphones,não informado
2493,preco_valor,1,negativo,Informática e Acessórios,não informado
2493,atendimento_suporte,1,negativo,Informática e Acessórios,não informado
2494,entrega_logistica,3,negativo,Celulares e Smartphones,não informado
2494,defeito_funcionamento,1,negativo,Celulares e Smartphones,não informado
2494,preco_valor,1,negativo,Celulares e Smartphones,não informado
2494,atendimento_suporte,2,negativo,Celulares e Smartphones,não informado
2495,entrega_logistica,1,misto,TV e Home Theater,brasforma
2496,entrega_logistica,2,positivo,Celulares e Smartphones,samsung
2496,qualidade_produto,1,positivo,Celulares e Smartphones,samsung
2497,entrega_logistica,3,negativo,Livros,não informado
2498,qualidade_produto,2,positivo,TV e Home Theater,não informado
2498,anuncio_descricao,2,positivo,TV e Home Theater,não informado
2499,qualidade_produto,2,misto,Informática e Acessórios,não informado
2499,anuncio_descricao,2,misto,Informática e Acessórios,não informado
2500,qualidade_produto,2,positivo,Brinquedos,não informado
2501,defeito_funcionamento,2,misto,Eletroportáteis,não informado
2501,qualidade_produto,1,misto,Eletroportáteis,não informado
2502,qualidade_produto,3,positivo,Eletroportáteis,cadence
2504,entrega_logistica,1,positivo,Casa e Construção,botafogo lar&lazer
2504,qualidade_produto,1,positivo,Casa e Construção,botafogo lar&lazer
2505,entrega_logistica,2,negativo,Relógios,não informado
2506,qualidade_produto,1,positivo,Utilidades Domésticas,não informado
2509,entrega_logistica,2,positivo,Utilidades Domésticas,não informado
2509,atendimento_suporte,1,positivo,Utilidades Domésticas,não informado
2510,qualidade_produto,2,positivo,Beleza e Perfumaria,não informado
2512,anuncio_descricao,1,negativo,Móveis,não informado
2513,anuncio_descricao,1,negativo,Miscellaneous,não informado
2514,entrega_logistica,1,negativo,Móveis,não informado
2514,defeito_funcionamento,2,negativo,Móveis,não informado
2514,atendimento_suporte,1,negativo,Móveis,não informado
2515,qualidade_produto,1,negativo,TV e Home Theater,não informado
2515,anuncio_descricao,1,negativo,TV e Home Theater,não informado
2517,qualidade_produto,3,misto,Móveis,não informado
2518,anuncio_descricao,1,negativo,Casa e Construção,não informado
2522,defeito_funcionamento,2,negativo,TV e Home Theater,não informado
2523,entrega_logistica,1,misto,Bebês,não informado
2523,qualidade_produto,1,misto,Bebês,não informado
2523,preco_valor,1,misto,Bebês,não informado
2524,preco_valor,1,negativo,Eletroportáteis,ibbl
2528,qualidade_produto,1,negativo,Informática e Acessórios,não informado
2528,preco_valor,2,negativo,Informática e Acessórios,não informado
2530,preco_valor,1,negativo,"Cama, Mesa e Banho",daune
2531,qualidade_produto,1,negativo,Celulares e Smartphones,samsung
2534,entrega_logistica,2,positivo,Utilidades Domésticas,não informado
2534,qualidade_produto,1,positivo,Utilidades Domésticas,não informado
2534,preco_valor,1,positivo,Utilidades Domésticas,não informado
2535,entrega_logistica,3,positivo,TV e Home Theater,não informado
2535,qualidade_produto,1,positivo,TV e Home Theater,não informado
2536,entrega_logistica,1,positivo,Livros,não informado
2536,qualidade_produto,1,positivo,Livros,não informado
2537,qualidade_produto,1,positivo,Eletroportáteis,philco
2538,entrega_logistica,3,positivo,Celulares e Smartphones,não informado
2538,qualidade_produto,2,positivo,Celulares e Smartphones,não informado
2539,qualidade_produto,1,negativo,Móveis,não informado
2543,defeito_funcionamento,2,misto,Utilidades Domésticas,não informado
2546,defeito_funcionamento,1,negativo,Móveis,não informado
2547,entrega_logistica,1,misto,Áudio,não informado
2547,defeito_funcionamento,1,misto,Áudio,não informado
2547,qualidade_produto,3,misto,Áudio,não informado
2547,preco_valor,1,misto,Áudio,não informado
2549,entrega_logistica,3,negativo,Livros,não informado
2549,qualidade_produto,1,negativo,Livros,não informado
2549,atendimento_suporte,1,negativo,Livros,não informado
2552,qualidade_produto,1,positivo,Suplementos e Vitaminas,não informado
2553,qualidade_produto,4,positivo,Celulares e Smartphones,samsung
2553,atendimento_suporte,2,positivo,Celulares e Smartphones,samsung
2554,qualidade_produto,2,positivo,Livros,não informado
2555,qualidade_produto,4,positivo,Celulares e Smartphones,motorola
2556,qualidade_produto,1,positivo,Eletroportáteis,não informado
2557,entrega_logistica,2,negativo,Telefonia Fixa,intelbras
2558,entrega_logistica,1,negativo,Alimentos e Bebidas,não informado
2559,entrega_logistica,4,positivo,Celulares e Smartphones,samsung
2559,qualidade_produto,2,positivo,Celulares e Smartphones,samsung
2561,entrega_logistica,2,neutro,Áudio,não informado
2561,qualidade_produto,1,neutro,Áudio,não informado
2562,entrega_logistica,2,negativo,"Cama, Mesa e Banho",não informado
2562,defeito_funcionamento,2,negativo,"Cama, Mesa e Banho",não informado
2564,entrega_logistica,3,negativo,Eletroportáteis,não informado
2565,anuncio_descricao,1,negativo,Saúde,não informado
2566,entrega_logistica,1,negativo,Informática e Acessórios,não informado
2566,defeito_funcionamento,1,negativo,Informática e Acessórios,não informado
2566,atendimento_suporte,1,negativo,Informática e Acessórios,não informado
2567,preco_valor,1,negativo,Celulares e Smartphones,não informado
2568,defeito_funcionamento,1,negativo,TV e Home Theater,lg
2568,preco_valor,1,negativo,TV e Home Theater,lg
2569,atendimento_suporte,1,negativo,Eletroportáteis,não informado
2572,entrega_logistica,2,negativo,"Cama, Mesa e Banho",não informado
2572,preco_valor,3,negativo,"Cama, Mesa e Banho",não informado
2573,entrega_logistica,2,neutro,Eletroportáteis,philco
2574,entrega_logistica,2,positivo,Ar-condicionado e Aquecedores,não informado
2574,qualidade_produto,1,positivo,Ar-condicionado e Aquecedores,não informado
2575,entrega_logistica,1,positivo,Celulares e Smartphones,samsung
2575,qualidade_produto,1,positivo,Celulares e Smartphones,samsung
2576,qualidade_produto,2,positivo,TV e Home Theater,não informado
2576,anuncio_descricao,1,positivo,TV e Home Theater,não informado
2580,defeito_funcionamento,2,negativo,Celulares e Smartphones,não informado
2581,qualidade_produto,1,misto,Suplementos e Vitaminas,não informado
2582,defeito_funcionamento,1,negativo,Eletroportáteis,não informado
2583,defeito_funcionamento,2,negativo,Eletrodomésticos,tramontina
2583,anuncio_descricao,1,negativo,Eletrodomésticos,tramontina
2584,preco_valor,3,negativo,Brinquedos,não informado
2586,defeito_funcionamento,4,misto,Informática,não informado
2586,qualidade_produto,1,misto,Informática,não informado
2587,entrega_logistica,1,positivo,Celulares e Smartphones,não informado
2587,qualidade_produto,2,positivo,Celulares e Smartphones,não informado
2587,preco_valor,1,positivo,Celulares e Smartphones,não informado
2588,entrega_logistica,1,negativo,Informática e Acessórios,não informado
2588,qualidade_produto,1,negativo,Informática e Acessórios,não informado
2589,qualidade_produto,1,positivo,"Cama, Mesa e Banho",não informado
2589,preco_valor,1,positivo,"Cama, Mesa e Banho",não informado
2590,qualidade_produto,1,positivo,Beleza e Perfumaria,philco
2591,entrega_logistica,2,neutro,Móveis,não informado
2592,entrega_logistica,1,positivo,Beleza e Perfumaria,mondial
2592,qualidade_produto,1,positivo,Beleza e Perfumaria,mondial
2593,entrega_logistica,1,positivo,Beleza e Perfumaria,não informado
2593,qualidade_produto,1,positivo,Beleza e Perfumaria,não informado
2594,entrega_logistica,2,positivo,Utilidades Domésticas,não informado
2596,qualidade_produto,1,negativo,Beleza e Perfumaria,não informado
2598,qualidade_produto,3,positivo,"Cama, Mesa e Banho",não informado
2599,entrega_logistica,3,negativo,Beleza e Perfumaria,não informado
2599,preco_valor,1,negativo,Beleza e Perfumaria,não informado
2599,atendimento_suporte,1,negativo,Beleza e Perfumaria,não informado
2600,entrega_logistica,4,neutro,Brinquedos,lider brinquedos
2601,entrega_logistica,4,negativo,Suplementos e Vitaminas,não informado
2601,atendimento_suporte,1,negativo,Suplementos e Vitaminas,não informado
2601,anuncio_descricao,1,negativo,Suplementos e Vitaminas,não informado
2602,entrega_logistica,2,neutro,"Agro, Indústria e Comércio",não informado
2604,entrega_logistica,4,negativo,Automotivo,não informado
2606,entrega_logistica,2,negativo,Moda,não informado
2607,entrega_logistica,3,negativo,Ferramentas e Jardim,não informado
2608,entrega_logistica,2,negativo,Informática e Acessórios,não informado
2608,atendimento_suporte,1,negativo,Informática e Acessórios,não informado
2609,entrega_logistica,2,negativo,Eletroportáteis,cadence
2609,preco_valor,1,negativo,Eletroportáteis,cadence
2612,entrega_logistica,1,positivo,Celulares e Smartphones,samsung
2612,qualidade_produto,1,positivo,Celulares e Smartphones,samsung
2613,entrega_logistica,1,positivo,Informática,não informado
2613,qualidade_produto,1,positivo,Informática,não informado
2614,entrega_logistica,1,positivo,Celulares e Smartphones,não informado
2615,entrega_logistica,3,misto,TV e Home Theater,aoc
2615,qualidade_produto,1,misto,TV e Home Theater,aoc
2616,entrega_logistica,1,negativo,Celulares e Smartphones,lg
2616,defeito_funcionamento,4,negativo,Celulares e Smartphones,lg
2619,qualidade_produto,3,positivo,Automotivo,não informado
2620,entrega_logistica,2,positivo,Celulares e Smartphones,samsung
2620,qualidade_produto,2,positivo,Celulares e Smartphones,samsung
2621,qualidade_produto,2,positivo,Beleza e Perfumaria,não informado
2622,qualidade_produto,2,positivo,Celulares e Smartphones,não informado
2623,qualidade_produto,1,positivo,Informática,multilaser
2624,qualidade_produto,2,misto,Eletroportáteis,não informado
2625,qualidade_produto,3,positivo,Eletroportáteis,não informado
2626,entrega_logistica,3,positivo,TV e Home Theater,não informado
2626,qualidade_produto,1,positivo,TV e Home Theater,não informado
2627,entrega_logistica,1,positivo,Livros,não informado
2627,qualidade_produto,1,positivo,Livros,não informado
2628,entrega_logistica,1,positivo,Eletrodomésticos,não informado
2628,qualidade_produto,1,positivo,Eletrodomésticos,não informado
2629,entrega_logistica,2,positivo,TV e Home Theater,não informado
2629,qualidade_produto,2,positivo,TV e Home Theater,não informado
2629,anuncio_descricao,1,positivo,TV e Home Theater,não informado
2630,qualidade_produto,2,positivo,Celulares e Smartphones,samsung
2631,qualidade_produto,3,positivo,Celulares e Smartphones,não informado
2632,qualidade_produto,1,positivo,Alimentos e Bebidas,ballantine´s
2633,qualidade_produto,3,positivo,Móveis,não informado
2634,entrega_logistica,1,positivo,Informática,não informado
2634,qualidade_produto,1,positivo,Informática,não informado
2635,defeito_funcionamento,1,positivo,Saúde,não informado
2635,qualidade_produto,1,positivo,Saúde,não informado
2636,qualidade_produto,1,positivo,Utilidades Domésticas,não informado
2636,preco_valor,2,positivo,Utilidades Domésticas,não informado
2637,qualidade_produto,1,misto,Esporte e Lazer,não informado
2638,qualidade_produto,1,misto,TV e Home Theater,não informado
2638,atendimento_suporte,1,misto,TV e Home Theater,não informado
2639,qualidade_produto,2,positivo,Celulares e Smartphones,samsung
2640,defeito_funcionamento,1,positivo,Beleza e Perfumaria,não informado
2640,qualidade_produto,2,positivo,Beleza e Perfumaria,não informado
2641,qualidade_produto,2,positivo,Informática e Acessórios,não informado
2642,entrega_logistica,2,positivo,TV e Home Theater,samsung
2642,qualidade_produto,2,positivo,TV e Home Theater,samsung
2642,preco_valor,1,positivo,TV e Home Theater,samsung
2642,anuncio_descricao,1,positivo,TV e Home Theater,samsung
2643,entrega_logistica,1,misto,Celulares e Smartphones,samsung
2643,qualidade_produto,2,misto,Celulares e Smartphones,samsung
2644,entrega_logistica,3,positivo,Livros,não informado
2644,qualidade_produto,1,positivo,Livros,não informado
2645,qualidade_produto,2,positivo,Celulares e Smartphones,não informado
2646,qualidade_produto,1,positivo,Utilidades Domésticas,tramontina
2647,entrega_logistica,1,positivo,Celulares e Smartphones,não informado
2647,qualidade_produto,1,positivo,Celulares e Smartphones,não informado
2648,defeito_funcionamento,1,positivo,Eletroportáteis,mondial
2648,qualidade_produto,2,positivo,Eletroportáteis,mondial
2648,preco_valor,1,positivo,Eletroportáteis,mondial
2649,qualidade_produto,1,positivo,Esporte e Lazer,não informado
2649,anuncio_descricao,1,positivo,Esporte e Lazer,não informado
2650,qualidade_produto,1,positivo,Informática e Acessórios,não informado
2651,entrega_logistica,1,positivo,TV e Home Theater,não informado
2651,qualidade_produto,2,positivo,TV e Home Theater,não informado
2652,entrega_logistica,1,positivo,Livros,não informado
2652,qualidade_produto,2,positivo,Livros,não informado
2653,qualidade_produto,2,positivo,Celulares e Smartphones,não informado
2654,qualidade_produto,2,positivo,Decoração,não informado
2654,preco_valor,1,positivo,Decoração,não informado
2655,qualidade_produto,3,positivo,Celulares e Smartphones,samsung
2656,qualidade_produto,5,positivo,Brinquedos,não informado
2656,preco_valor,1,positivo,Brinquedos,não informado
2657,qualidade_produto,2,positivo,Decoração,não informado
2658,qualidade_produto,3,positivo,Informática e Acessórios,não informado
2659,entrega_logistica,1,positivo,Bebês,não informado
2659,qualidade_produto,1,positivo,Bebês,não informado
2660,qualidade_produto,1,positivo,Informática e Acessórios,não informado
2661,qualidade_produto,1,positivo,Games,não informado
2662,qualidade_produto,2,positivo,Música,não informado
2663,qualidade_produto,1,positivo,Eletroportáteis,arno
2663,preco_valor,1,positivo,Eletroportáteis,arno
2664,qualidade_produto,1,positivo,Eletroportáteis,philco
2665,qualidade_produto,4,positivo,Móveis,não informado
2666,qualidade_produto,1,positivo,Livros,não informado
2666,anuncio_descricao,1,positivo,Livros,não informado
2667,defeito_funcionamento,1,positivo,Beleza e Perfumaria,não informado
2667,qualidade_produto,2,positivo,Beleza e Perfumaria,não informado
2668,entrega_logistica,1,positivo,Esporte e Lazer,não informado
2668,qualidade_produto,3,positivo,Esporte e Lazer,não informado
2669,entrega_logistica,1,misto,Livros,não informado
2669,qualidade_produto,2,misto,Livros,não informado
2669,atendimento_suporte,1,misto,Livros,não informado
2670,qualidade_produto,2,positivo,Automotivo,não informado
2671,qualidade_produto,3,positivo,Móveis,ortobom
2671,preco_valor,1,positivo,Móveis,ortobom
2672,qualidade_produto,2,positivo,Livros,não informado
2673,qualidade_produto,2,positivo,Celulares e Smartphones,motorola
2674,qualidade_produto,3,positivo,Celulares e Smartphones,não informado
